"Fund ID","Department ID","Program ID","Account ID","Fund","Department","Description","Actuals 2016","Actuals 2017"
3095,43780,101,570977,"Capital Improvement Fund","DPW - Capital Projects","Pavement Preservation Treatments","-","-"
3095,43780,101,560634,"Capital Improvement Fund","DPW - Capital Projects","FHWA Reflectivity Sign Upgrade","-","-"
3095,43780,101,591801,"Capital Improvement Fund","DPW - Capital Projects","Transfer To General Fund","-500,004","-"
3095,43780,101,591812,"Capital Improvement Fund","DPW - Capital Projects","Transfer To Capital Bldg Impr","-500,004","-644,000"
3095,43780,101,591829,"Capital Improvement Fund","DPW - Capital Projects","Transfer To Equip Repl","-1,050,000","-1,100,000"
3095,43780,101,591832,"Capital Improvement Fund","DPW - Capital Projects","Transfer To Fleet Replacement","-1,000,008","-1,000,000"
4002,43780,101,530667,"Colt Westgate Redevelopment","Development Customer Services","External Support","-65,378","-21,178"
4002,46250,101,530667,"Colt Westgate Redevelopment","Development Customer Services","External Support","-","-6,830,981"
4002,46260,101,530667,"Colt Westgate Redevelopment","Development Customer Services","External Support","-1,080,780","-137,665"
4002,46205,101,582101,"Colt Westgate Redevelopment","Development Customer Services","Loss on Land Held for Resale","-5,019,730","-"
5055,43760,101,510501,"Environmental Services Fund","DPW - Environmental Services","Regular Salaries","-77,555","-41,007"
5055,43760,764,510501,"Environmental Services Fund","DPW - Environmental Services","Regular Salaries","-52,886","-62,026"
5055,43760,797,510501,"Environmental Services Fund","DPW - Environmental Services","Regular Salaries","-61,657","-64,612"
5055,43760,101,510503,"Environmental Services Fund","DPW - Environmental Services","Overtime","-8,086",-733
5055,43760,764,510503,"Environmental Services Fund","DPW - Environmental Services","Overtime","-6,750","-4,530"
5055,43760,101,510506,"Environmental Services Fund","DPW - Environmental Services","Equip Allowance (Auto, Phone, Tools)","-","-"
5055,43760,764,520515,"Environmental Services Fund","DPW - Environmental Services","Health Insurance Opt Out","-3,018","-3,462"
5055,43760,101,520520,"Environmental Services Fund","DPW - Environmental Services","Life Insurance Expense",-91,-93
5055,43760,764,520520,"Environmental Services Fund","DPW - Environmental Services","Life Insurance Expense",-82,-87
5055,43760,797,520520,"Environmental Services Fund","DPW - Environmental Services","Life Insurance Expense",-91,-97
5055,43760,101,520521,"Environmental Services Fund","DPW - Environmental Services","Health Insurance Expense","-8,948","-8,259"
5055,43760,764,520521,"Environmental Services Fund","DPW - Environmental Services","Health Insurance Expense","-15,505","-12,593"
5055,43760,797,520521,"Environmental Services Fund","DPW - Environmental Services","Health Insurance Expense","-15,432","-16,574"
5055,43760,101,520522,"Environmental Services Fund","DPW - Environmental Services","Social Security Expense","-4,942","-2,755"
5055,43760,764,520522,"Environmental Services Fund","DPW - Environmental Services","Social Security Expense","-3,663","-4,065"
5055,43760,797,520522,"Environmental Services Fund","DPW - Environmental Services","Social Security Expense","-3,633","-3,813"
5055,43760,101,520523,"Environmental Services Fund","DPW - Environmental Services","Medicare Expense","-1,156",-644
5055,43760,764,520523,"Environmental Services Fund","DPW - Environmental Services","Medicare Expense",-857,-950
5055,43760,797,520523,"Environmental Services Fund","DPW - Environmental Services","Medicare Expense",-850,-892
5055,43760,101,520527,"Environmental Services Fund","DPW - Environmental Services","IMRF Contributions","-11,610","-5,996"
5055,43760,764,520527,"Environmental Services Fund","DPW - Environmental Services","IMRF Contributions","-8,878","-9,782"
5055,43760,797,520527,"Environmental Services Fund","DPW - Environmental Services","IMRF Contributions","-8,737","-9,092"
5055,43760,101,520528,"Environmental Services Fund","DPW - Environmental Services","S125 Admin. Expenses","29,289","-19,613"
5055,43760,101,530650,"Environmental Services Fund","DPW - Environmental Services","Conferences Training",-408,-20
5055,43760,796,530650,"Environmental Services Fund","DPW - Environmental Services","Conferences Training","-","-"
5055,43760,797,530650,"Environmental Services Fund","DPW - Environmental Services","Conferences Training",-436,-417
5055,43760,101,530660,"Environmental Services Fund","DPW - Environmental Services","General Contractuals","-2,625,892","-2,965,248"
5055,43760,764,530660,"Environmental Services Fund","DPW - Environmental Services","General Contractuals","-196,335","-202,225"
5055,43760,101,530667,"Environmental Services Fund","DPW - Environmental Services","External Support",-782,"-3,537"
5055,43760,796,530667,"Environmental Services Fund","DPW - Environmental Services","External Support","-","-4,895"
5055,43760,101,550601,"Environmental Services Fund","DPW - Environmental Services","Printing",-83,"-"
5055,43760,796,550601,"Environmental Services Fund","DPW - Environmental Services","Printing","-","-"
5055,43760,797,550601,"Environmental Services Fund","DPW - Environmental Services","Printing","-","-"
5055,43760,101,550602,"Environmental Services Fund","DPW - Environmental Services","Membership Dues","-1,226","-1,169"
5055,43760,796,550602,"Environmental Services Fund","DPW - Environmental Services","Membership Dues",-300,-300
5055,43760,797,550602,"Environmental Services Fund","DPW - Environmental Services","Membership Dues",-212,-212
5055,43760,101,550603,"Environmental Services Fund","DPW - Environmental Services","Postage",-243,-109
5055,43760,797,550603,"Environmental Services Fund","DPW - Environmental Services","Postage","-","-"
5055,43760,101,560620,"Environmental Services Fund","DPW - Environmental Services","Office Supplies",-35,-52
5055,43760,796,560620,"Environmental Services Fund","DPW - Environmental Services","Office Supplies","-",-45
5055,43760,797,560620,"Environmental Services Fund","DPW - Environmental Services","Office Supplies","-",-381
5055,43760,797,560625,"Environmental Services Fund","DPW - Environmental Services","Clothing",-79,-60
5055,43760,101,560631,"Environmental Services Fund","DPW - Environmental Services","Operational Supplies","-1,180","-2,126"
5055,43760,764,560631,"Environmental Services Fund","DPW - Environmental Services","Operational Supplies","-1,000","-"
5055,43760,795,560631,"Environmental Services Fund","DPW - Environmental Services","Operational Supplies",-114,"-"
5055,43760,796,560631,"Environmental Services Fund","DPW - Environmental Services","Operational Supplies","-2,581",-143
5055,43760,797,560631,"Environmental Services Fund","DPW - Environmental Services","Operational Supplies","-","-"
5055,43760,101,570667,"Environmental Services Fund","DPW - Environmental Services","Grant Expenses",-450,-695
5055,43760,796,570667,"Environmental Services Fund","DPW - Environmental Services","Grant Expenses","-2,443","-"
5055,43760,101,580599,"Environmental Services Fund","DPW - Environmental Services","Legal Settlements - General","-5,000","-"
5055,43760,101,580700,"Environmental Services Fund","DPW - Environmental Services","Bad Debt Expense","-8,000","-"
5055,43760,101,580899,"Environmental Services Fund","DPW - Environmental Services","Depreciation Expense","-5,068","-"
5055,43760,101,591801,"Environmental Services Fund","DPW - Environmental Services","Transfer To General Fund","-700,000","-"
5055,43760,101,591890,"Environmental Services Fund","DPW - Environmental Services","Transfer To Other Funds","-500,604","-430,000"
5060,43770,101,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-354,421","-453,825"
5060,43770,783,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-12,777","-11,180"
5060,43770,784,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-23,726","-18,093"
5060,43770,785,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-35,953","-2,519"
5060,43770,786,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-74,052","-63,924"
5060,43770,787,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-47,789","-37,496"
5060,43770,788,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-54,725","-37,832"
5060,43770,793,510501,"Parking Fund","DCS - Parking Services","Regular Salaries","-137,148","-171,696"
5060,43770,101,510503,"Parking Fund","DCS - Parking Services","Overtime","-3,385","-1,803"
5060,43770,783,510503,"Parking Fund","DCS - Parking Services","Overtime",-53,-19
5060,43770,784,510503,"Parking Fund","DCS - Parking Services","Overtime",-98,-28
5060,43770,785,510503,"Parking Fund","DCS - Parking Services","Overtime",-139,"-"
5060,43770,786,510503,"Parking Fund","DCS - Parking Services","Overtime","-16,714","-1,166"
5060,43770,787,510503,"Parking Fund","DCS - Parking Services","Overtime",-219,-56
5060,43770,788,510503,"Parking Fund","DCS - Parking Services","Overtime",-223,-56
5060,43770,793,510503,"Parking Fund","DCS - Parking Services","Overtime","-15,312",-776
5060,43770,101,510506,"Parking Fund","DCS - Parking Services","Equip Allow (Auto,Phone,Tools)",-475,-509
5060,43770,793,510515,"Parking Fund","DCS - Parking Services","Comp Time Payout",,"-1,929"
5060,43770,101,510519,"Parking Fund","DCS - Parking Services","Vacation Time Payout",,"-2,457"
5060,43770,101,510520,"Parking Fund","DCS - Parking Services","Sick Time Payout","-","-"
5060,43770,101,520515,"Parking Fund","DCS - Parking Services","Health Insurance Opt Out","-","-"
5060,43770,101,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-539,-764
5060,43770,783,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-25,-41
5060,43770,784,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-47,-95
5060,43770,785,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-120,"-"
5060,43770,786,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-119,-73
5060,43770,787,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-79,-135
5060,43770,788,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-109,-189
5060,43770,793,520520,"Parking Fund","DCS - Parking Services","Life Insurance Expense",-273,-372
5060,43770,101,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-83,831","-134,344"
5060,43770,783,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-3,417","-53,145"
5060,43770,784,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-6,345","-12,494"
5060,43770,785,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-3,905","-"
5060,43770,786,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-15,293","-9,555"
5060,43770,787,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-14,155","-21,314"
5060,43770,788,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-14,643","-24,989"
5060,43770,793,520521,"Parking Fund","DCS - Parking Services","Health Insurance Expense","-50,299","-53,145"
5060,43770,101,520522,"Parking Fund","DCS - Parking Services","Social Security Expense","-19,916","-24,890"
5060,43770,783,520522,"Parking Fund","DCS - Parking Services","Social Security Expense",-749,-653
5060,43770,784,520522,"Parking Fund","DCS - Parking Services","Social Security Expense","-1,390","-1,056"
5060,43770,785,520522,"Parking Fund","DCS - Parking Services","Social Security Expense","-2,184",-143
5060,43770,786,520522,"Parking Fund","DCS - Parking Services","Social Security Expense","-5,361","-3,788"
5060,43770,787,520522,"Parking Fund","DCS - Parking Services","Social Security Expense","-2,782","-2,172"
5060,43770,788,520522,"Parking Fund","DCS - Parking Services","Social Security Expense","-3,206","-2,207"
5060,43770,793,520522,"Parking Fund","DCS - Parking Services","Social Security Expense","-8,419","-9,593"
5060,43770,101,520523,"Parking Fund","DCS - Parking Services","Medicare Expense","-4,658","-5,821"
5060,43770,783,520523,"Parking Fund","DCS - Parking Services","Medicare Expense",-175,-153
5060,43770,784,520523,"Parking Fund","DCS - Parking Services","Medicare Expense",-325,-247
5060,43770,785,520523,"Parking Fund","DCS - Parking Services","Medicare Expense",-511,-105
5060,43770,786,520523,"Parking Fund","DCS - Parking Services","Medicare Expense","-1,254",-886
5060,43770,787,520523,"Parking Fund","DCS - Parking Services","Medicare Expense",-651,-508
5060,43770,788,520523,"Parking Fund","DCS - Parking Services","Medicare Expense",-750,-516
5060,43770,793,520523,"Parking Fund","DCS - Parking Services","Medicare Expense","-1,969","-2,173"
5060,43770,101,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-44,197","-49,951"
5060,43770,783,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-1,819","-1,571"
5060,43770,784,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-3,377","-2,530"
5060,43770,785,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-5,115",-764
5060,43770,786,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-12,863","-9,153"
5060,43770,787,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-6,805","-5,218"
5060,43770,788,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-7,789","-5,295"
5060,43770,793,520527,"Parking Fund","DCS - Parking Services","IMRF Contributions","-21,733","-21,586"
5060,43770,101,520528,"Parking Fund","DCS - Parking Services","S125 Admin. Expenses","97,208","-"
5060,43770,101,520900,"Parking Fund","DCS - Parking Services","Change in NPO","-9,603","-67,268"
5060,43770,101,530650,"Parking Fund","DCS - Parking Services","Conferences Training","-3,559",-470
5060,43770,793,530650,"Parking Fund","DCS - Parking Services","Conferences Training","-1,500","-"
5060,43770,101,530658,"Parking Fund","DCS - Parking Services","Temporary Services","-","-24,227"
5060,43770,101,530660,"Parking Fund","DCS - Parking Services","General Contractuals","-66,442","-"
5060,43770,783,530660,"Parking Fund","DCS - Parking Services","General Contractuals","-97,600","-137,336"
5060,43770,784,530660,"Parking Fund","DCS - Parking Services","General Contractuals","-200,571","-215,384"
5060,43770,785,530660,"Parking Fund","DCS - Parking Services","General Contractuals","-7,900","-78,158"
5060,43770,786,530660,"Parking Fund","DCS - Parking Services","General Contractuals","-133,125","-99,235"
5060,43770,787,530660,"Parking Fund","DCS - Parking Services","General Contractuals","-173,447","-229,494"
5060,43770,788,530660,"Parking Fund","DCS - Parking Services","General Contractuals","-435,371","-493,125"
5060,43770,101,530667,"Parking Fund","DCS - Parking Services","External Support","-71,919","-9,972,696"
5060,43770,788,530667,"Parking Fund","DCS - Parking Services","External Support","-","-"
5060,43770,101,530675,"Parking Fund","DCS - Parking Services","Bank Charges","-","-6,565"
5060,43770,784,530675,"Parking Fund","DCS - Parking Services","Bank Charges","-11,397","-48,816"
5060,43770,786,530675,"Parking Fund","DCS - Parking Services","Bank Charges","-28,649","-"
5060,43770,788,530675,"Parking Fund","DCS - Parking Services","Bank Charges","-28,840","-35,090"
5060,41300,169,530804,"Parking Fund","DCS - Parking Services","Bond Paying Agent Fees","-193,837","-"
5060,43770,101,540657,"Parking Fund","DCS - Parking Services","Property Taxes on Leased Lots","-29,993","-"
5060,43770,787,540657,"Parking Fund","DCS - Parking Services","Property Taxes on Leased Lots","-28,692","-66,950"
5060,43770,783,540674,"Parking Fund","DCS - Parking Services","Property Repair","-1,794","-1,950"
5060,43770,784,540674,"Parking Fund","DCS - Parking Services","Property Repair","-9,116","-19,951"
5060,43770,785,540674,"Parking Fund","DCS - Parking Services","Property Repair","-","-"
5060,43770,786,540674,"Parking Fund","DCS - Parking Services","Property Repair","-2,100","-2,554"
5060,43700,787,540674,"Parking Fund","DCS - Parking Services","Property Repair","-3,365","-1,600"
5060,43770,787,540674,"Parking Fund","DCS - Parking Services","Property Repair","-7,028","-"
5060,43770,788,540674,"Parking Fund","DCS - Parking Services","Property Repair","-9,399","-29,560"
5060,43770,784,540691,"Parking Fund","DCS - Parking Services","Water Charges",-783,-483
5060,43770,788,540691,"Parking Fund","DCS - Parking Services","Water Charges","-3,709","-2,000"
5060,43770,783,540692,"Parking Fund","DCS - Parking Services","Electricity","-11,214","-9,062"
5060,43770,784,540692,"Parking Fund","DCS - Parking Services","Electricity","-17,608","-19,911"
5060,43770,787,540692,"Parking Fund","DCS - Parking Services","Electricity","-2,272","-1,749"
5060,43770,788,540692,"Parking Fund","DCS - Parking Services","Electricity","-41,856","-37,841"
5060,43770,788,540693,"Parking Fund","DCS - Parking Services","Natural Gas","-2,316","-3,853"
5060,43770,787,540707,"Parking Fund","DCS - Parking Services","Lot Rental Reimbursement","-60,866","-47,148"
5060,43770,793,550601,"Parking Fund","DCS - Parking Services","Printing","-32,199","-32,762"
5060,43770,101,550602,"Parking Fund","DCS - Parking Services","Membership Dues",-791,-423
5060,43770,101,550603,"Parking Fund","DCS - Parking Services","Postage","-1,937","-"
5060,43770,793,550603,"Parking Fund","DCS - Parking Services","Postage","-23,428","-24,682"
5060,43770,784,550632,"Parking Fund","DCS - Parking Services","Laundry Service",-192,-104
5060,43770,786,550632,"Parking Fund","DCS - Parking Services","Laundry Service",-356,-589
5060,43770,788,550632,"Parking Fund","DCS - Parking Services","Laundry Service",-493,-500
5060,43770,101,550652,"Parking Fund","DCS - Parking Services","Legal Postings and Doc. Fees",-224,"-1,000"
5060,43770,785,550656,"Parking Fund","DCS - Parking Services","Miscellaneous Expense",-822,"-"
5060,43770,101,550663,"Parking Fund","DCS - Parking Services","Software License Updates","-","-"
5060,43770,101,550671,"Parking Fund","DCS - Parking Services","Office Machine Service","-1,716","-"
5060,43770,101,560620,"Parking Fund","DCS - Parking Services","Office Supplies","-2,339","-1,083"
5060,43770,793,560620,"Parking Fund","DCS - Parking Services","Office Supplies","-4,018","-3,878"
5060,43770,783,560623,"Parking Fund","DCS - Parking Services","Cleaning Supplies","-",-500
5060,43770,784,560623,"Parking Fund","DCS - Parking Services","Cleaning Supplies",-35,"-2,499"
5060,43770,786,560623,"Parking Fund","DCS - Parking Services","Cleaning Supplies",-368,"-"
5060,43770,788,560623,"Parking Fund","DCS - Parking Services","Cleaning Supplies","-4,322","-4,998"
5060,43770,784,560625,"Parking Fund","DCS - Parking Services","Clothing","-","-"
5060,43770,786,560625,"Parking Fund","DCS - Parking Services","Clothing",-806,-193
5060,43770,788,560625,"Parking Fund","DCS - Parking Services","Clothing",-300,"-"
5060,43770,101,560631,"Parking Fund","DCS - Parking Services","Operational Supplies","-1,153","-2,495"
5060,43770,786,560631,"Parking Fund","DCS - Parking Services","Operational Supplies","-3,730","-2,497"
5060,43770,788,560631,"Parking Fund","DCS - Parking Services","Operational Supplies","-10,246","-27,756"
5060,43770,793,560631,"Parking Fund","DCS - Parking Services","Operational Supplies","-4,044","-"
5060,43770,783,560634,"Parking Fund","DCS - Parking Services","Sign Replacement","-",-396
5060,43770,784,560634,"Parking Fund","DCS - Parking Services","Sign Replacement",-148,"-2,088"
5060,43770,786,560634,"Parking Fund","DCS - Parking Services","Sign Replacement","-2,042",-723
5060,43770,787,560634,"Parking Fund","DCS - Parking Services","Sign Replacement","-4,357","-8,919"
5060,43770,788,560634,"Parking Fund","DCS - Parking Services","Sign Replacement","-3,568","-3,412"
5060,43770,786,560637,"Parking Fund","DCS - Parking Services","Vehicle Equipment Parts",-302,"-"
5060,43770,788,560637,"Parking Fund","DCS - Parking Services","Vehicle Equipment Parts","-3,248","-"
5060,43770,783,570705,"Parking Fund","DCS - Parking Services","Building Improvements","-","-370,000"
5060,43770,784,570705,"Parking Fund","DCS - Parking Services","Building Improvements","-64,804","-102,135"
5060,43770,785,570705,"Parking Fund","DCS - Parking Services","Building Improvements","-357,774","-"
5060,43770,786,570705,"Parking Fund","DCS - Parking Services","Building Improvements","-155,631","-307,068"
5060,43770,787,570705,"Parking Fund","DCS - Parking Services","Building Improvements","-347,394","-76,051"
5060,43770,788,570705,"Parking Fund","DCS - Parking Services","Building Improvements","-151,608","-134,022"
5060,41300,793,570707,"Parking Fund","DCS - Parking Services","Capital Improvements","-","-"
5060,43770,783,570707,"Parking Fund","DCS - Parking Services","Capital Improvements","-","-"
5060,43770,784,570707,"Parking Fund","DCS - Parking Services","Capital Improvements","-","-"
5060,43770,785,570707,"Parking Fund","DCS - Parking Services","Capital Improvements","-","-"
5060,43770,786,570707,"Parking Fund","DCS - Parking Services","Capital Improvements","-","-"
5060,43770,787,570707,"Parking Fund","DCS - Parking Services","Capital Improvements","-","-"
5060,43770,788,570707,"Parking Fund","DCS - Parking Services","Capital Improvements","-","-"
5060,43770,783,570710,"Parking Fund","DCS - Parking Services","Equipment",-225,"-"
5060,43770,784,570710,"Parking Fund","DCS - Parking Services","Equipment",-11,"-2,494"
5060,43770,786,570710,"Parking Fund","DCS - Parking Services","Equipment","-1,435","-5,811"
5060,43770,787,570710,"Parking Fund","DCS - Parking Services","Equipment","-",-48
5060,43770,788,570710,"Parking Fund","DCS - Parking Services","Equipment",-301,"-3,945"
5060,43770,101,570720,"Parking Fund","DCS - Parking Services","Computer Equipment","-13,558","-475,156"
5060,43770,783,570720,"Parking Fund","DCS - Parking Services","Computer Equipment","-","-27,751"
5060,43770,786,570720,"Parking Fund","DCS - Parking Services","Computer Equipment","-8,949","-"
5060,43770,783,570750,"Parking Fund","DCS - Parking Services","Vehicles","-","-4,620"
5060,43770,784,570750,"Parking Fund","DCS - Parking Services","Vehicles","-","-1,476"
5060,43770,786,570750,"Parking Fund","DCS - Parking Services","Vehicles",,"-43,794"
5060,43770,787,570750,"Parking Fund","DCS - Parking Services","Vehicles","-","-16,681"
5060,43770,788,570750,"Parking Fund","DCS - Parking Services","Vehicles","-","-17,710"
5060,41300,101,580898,"Parking Fund","DCS - Parking Services","Amortization","32,590","32,590"
5060,41300,101,580899,"Parking Fund","DCS - Parking Services","Depreciation Expense","-1,305,513","-1,585,610"
5060,41300,101,580999,"Parking Fund","DCS - Parking Services","Less Fixed Assets Capitalized","804,697","10,770,976"
5060,41300,140,581801,"Parking Fund","DCS - Parking Services","Bond Principal Payment 2016E","-","-"
5060,41300,140,581802,"Parking Fund","DCS - Parking Services","Bond Interest Expense 2016E","-","-750,011"
5060,41300,146,581801,"Parking Fund","DCS - Parking Services","Bond Principal Payment 2016B","-","-"
5060,41300,146,581802,"Parking Fund","DCS - Parking Services","Bond Interest Expense 2016B","-","-"
5060,41300,148,581802,"Parking Fund","DCS - Parking Services","Bond Interest Expense","-99,759","-"
5060,41300,157,581801,"Parking Fund","DCS - Parking Services","Bond Principal Payment 2010C","-","-"
5060,41300,157,581802,"Parking Fund","DCS - Parking Services","Bond Interest Expense 2010C","-463,361","312,146"
5060,41300,101,591826,"Parking Fund","DCS - Parking Services","Transfer To Sir Fund","-750,000","-1,000,000"
5060,41300,101,591801,"Parking Fund","DCS - Parking Services","Transfer To General Fund","-300,000","-532,840"
5040,41300,101,510501,"Water Fund","Water/Sewer","Regular Salaries","-","-98,193"
5040,43730,101,510501,"Water Fund","Water/Sewer","Regular Salaries","-113,605","-92,792"
5040,41300,172,510501,"Water Fund","Water/Sewer","Regular Salaries","-97,201","-"
5040,43730,776,510501,"Water Fund","Water/Sewer","Regular Salaries","-148,371","-155,335"
5040,43730,777,510501,"Water Fund","Water/Sewer","Regular Salaries","-","-198,089"
5040,43730,781,510501,"Water Fund","Water/Sewer","Regular Salaries","-235,095","-231,862"
5040,43750,101,510501,"Water Fund","Water/Sewer","Regular Salaries","-34,988","-82,799"
5040,43750,781,510501,"Water Fund","Water/Sewer","Regular Salaries","-207,168","-"
5040,41300,101,510503,"Water Fund","Water/Sewer","Overtime","-","-"
5040,43730,101,510503,"Water Fund","Water/Sewer","Overtime","-3,151",-682
5040,41300,172,510503,"Water Fund","Water/Sewer","Overtime",-521,"-"
5040,43730,776,510503,"Water Fund","Water/Sewer","Overtime","-8,790","-10,275"
5040,43730,777,510503,"Water Fund","Water/Sewer","Overtime","-25,231","-20,146"
5040,43750,781,510503,"Water Fund","Water/Sewer","Overtime","-17,951","-24,205"
5040,43750,101,510503,"Water Fund","Water/Sewer","Overtime",-966,"-"
5040,43730,101,510518,"Water Fund","Water/Sewer","Seasonal Employees","-","-"
5040,43750,101,510518,"Water Fund","Water/Sewer","Seasonal Employees","-","-"
5040,41300,172,520515,"Water Fund","Water/Sewer","Health Insurance Opt Out","-",-133
5040,43730,776,520515,"Water Fund","Water/Sewer","Health Insurance Opt Out","-","-"
5040,43750,781,520515,"Water Fund","Water/Sewer","Health Insurance Opt Out","-","-"
5040,41300,101,520520,"Water Fund","Water/Sewer","Life Insurance Expense","-",-186
5040,43730,101,520520,"Water Fund","Water/Sewer","Life Insurance Expense",-228,-242
5040,41300,172,520520,"Water Fund","Water/Sewer","Life Insurance Expense",-182,-186
5040,43730,776,520520,"Water Fund","Water/Sewer","Life Insurance Expense",-182,-190
5040,43730,777,520520,"Water Fund","Water/Sewer","Life Insurance Expense",-364,-372
5040,43750,101,520520,"Water Fund","Water/Sewer","Life Insurance Expense",-46,-93
5040,43750,781,520520,"Water Fund","Water/Sewer","Life Insurance Expense",-273,-372
5040,41300,101,520521,"Water Fund","Water/Sewer","Health Insurance Expense","-","-29,943"
5040,43730,101,520521,"Water Fund","Water/Sewer","Health Insurance Expense","-16,060","-15,878"
5040,41300,172,520521,"Water Fund","Water/Sewer","Health Insurance Expense","-29,188","-"
5040,43730,776,520521,"Water Fund","Water/Sewer","Health Insurance Expense","-31,580","-29,151"
5040,43730,777,520521,"Water Fund","Water/Sewer","Health Insurance Expense","-92,660","-49,422"
5040,43750,101,520521,"Water Fund","Water/Sewer","Health Insurance Expense","-8,785","-15,878"
5040,43750,781,520521,"Water Fund","Water/Sewer","Health Insurance Expense","-72,419","-49,422"
5040,41300,101,520522,"Water Fund","Water/Sewer","Social Security Expense","-","-5,644"
5040,41300,172,520522,"Water Fund","Water/Sewer","Social Security Expense","-5,588","-"
5040,43730,101,520522,"Water Fund","Water/Sewer","Social Security Expense","-5,645","-5,319"
5040,43730,776,520522,"Water Fund","Water/Sewer","Social Security Expense","-9,047","-9,620"
5040,43730,777,520522,"Water Fund","Water/Sewer","Social Security Expense","-14,787","-12,447"
5040,43750,101,520522,"Water Fund","Water/Sewer","Social Security Expense","-2,251","-4,725"
5040,43750,781,520522,"Water Fund","Water/Sewer","Social Security Expense","-12,918","-14,596"
5040,41300,101,520523,"Water Fund","Water/Sewer","Medicare Expense","-","-1,320"
5040,41300,172,520523,"Water Fund","Water/Sewer","Medicare Expense","-1,307","-"
5040,43730,101,520523,"Water Fund","Water/Sewer","Medicare Expense","-1,320","-1,244"
5040,43730,776,520523,"Water Fund","Water/Sewer","Medicare Expense","-2,116","-2,250"
5040,43730,777,520523,"Water Fund","Water/Sewer","Medicare Expense","-3,458","-2,911"
5040,43750,101,520523,"Water Fund","Water/Sewer","Medicare Expense",-527,"-1,105"
5040,43750,781,520523,"Water Fund","Water/Sewer","Medicare Expense","-3,021","-3,414"
5040,41300,101,520527,"Water Fund","Water/Sewer","IMRF Contributions","-","-13,893"
5040,41300,172,520527,"Water Fund","Water/Sewer","IMRF Contributions","-13,847","-"
5040,43730,101,520527,"Water Fund","Water/Sewer","IMRF Contributions","-12,075","-11,448"
5040,43730,776,520527,"Water Fund","Water/Sewer","IMRF Contributions","-22,270","-23,462"
5040,43730,777,520527,"Water Fund","Water/Sewer","IMRF Contributions","-37,116","-30,550"
5040,43750,101,520527,"Water Fund","Water/Sewer","IMRF Contributions","-4,634","-11,386"
5040,43750,781,520527,"Water Fund","Water/Sewer","IMRF Contributions","-32,578","-35,410"
5040,43730,101,520528,"Water Fund","Water/Sewer","Change in IMRF NPL","-103,202","-78,621"
5040,43730,101,520900,"Water Fund","Water/Sewer","Change in NPO","-8,842","-2,001"
5040,43730,101,530650,"Water Fund","Water/Sewer","Conferences Training","-3,893","-5,800"
5040,41300,101,530660,"Water Fund","Water/Sewer","General Contractuals","-23,096","-21,265"
5040,43730,776,530660,"Water Fund","Water/Sewer","General Contractuals","-26,765","-36,814"
5040,43770,776,530660,"Water Fund","Water/Sewer","General Contractuals",839,-839
5040,43730,101,530667,"Water Fund","Water/Sewer","External Support","-3,302","-19,549"
5040,43750,101,530667,"Water Fund","Water/Sewer","External Support","-4,549","-"
5040,43730,776,530667,"Water Fund","Water/Sewer","External Support","-37,747","-42,042"
5040,43730,777,530667,"Water Fund","Water/Sewer","External Support","-175,178","-203,596"
5040,43750,777,530667,"Water Fund","Water/Sewer","External Support","-11,956","-"
5040,43750,781,530667,"Water Fund","Water/Sewer","External Support","-209,860","-280,912"
5040,41300,101,530675,"Water Fund","Water/Sewer","Bank Charges","-63,322","-60,121"
5040,43730,776,540674,"Water Fund","Water/Sewer","Property Repair","-97,215","-26,647"
5040,43730,101,540690,"Water Fund","Water/Sewer","Telecommunication Charges","-","-"
5040,43730,776,540690,"Water Fund","Water/Sewer","Telecommunication Charges","-1,434","-1,830"
5040,43730,777,540690,"Water Fund","Water/Sewer","Telecommunication Charges","-","-"
