Fund ID,Department ID,Program ID,Account ID,Fund,Department,Description,Actuals 2018,Actuals 2019,Estimates 2020,Estimates 2021
3095,43780,101,570977,Capital Improvement Fund,DPW ‐ Capital Projects,Pavement Preservation Treatments,‐,"-353,883","-450,000","-150,000"
3095,43780,101,560634,Capital Improvement Fund,DPW ‐ Capital Projects,FHWA Reflectivity Sign Upgrade,‐,"-4,953","-5,000",‐
3095,43780,101,591812,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To Capital Bldg Impr,"-567,250","-192,000","-4,225,000",‐
3095,43780,101,591829,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To Equip Repl,"-743,057",‐,"-1,500,000","-620,000"
3095,43780,101,591832,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To Fleet Replacement,"-1,253,903","-750,000","-770,000","-200,000"
5055,43760,101,510501,Environmental Services Fund,DPW ‐ Environmental Services,Regular Salaries,"-66,426","-79,965","-107,567","-105,977"
5055,43760,764,510501,Environmental Services Fund,DPW ‐ Environmental Services,Regular Salaries,"-61,026","-70,902","-75,464","-80,262"
5055,43760,797,510501,Environmental Services Fund,DPW ‐ Environmental Services,Regular Salaries,"-65,648","-66,250","-65,927","-65,927"
5055,43760,101,510503,Environmental Services Fund,DPW ‐ Environmental Services,Overtime,‐,‐,‐,‐
5055,43760,764,510503,Environmental Services Fund,DPW ‐ Environmental Services,Overtime,"-2,897","-3,301","-3,000","-3,000"
5055,43760,101,510506,Environmental Services Fund,DPW ‐ Environmental Services,"Equip Allowance (Auto, Phone, Tools)",-400,-505,-505,-505
5055,43760,764,520515,Environmental Services Fund,DPW ‐ Environmental Services,Health Insurance Opt Out,‐,‐,‐,‐
5055,43760,101,520520,Environmental Services Fund,DPW ‐ Environmental Services,Life Insurance Expense,-59,-94,-195,-195
5055,43760,764,520520,Environmental Services Fund,DPW ‐ Environmental Services,Life Insurance Expense,-89,-112,-112,-126
5055,43760,797,520520,Environmental Services Fund,DPW ‐ Environmental Services,Life Insurance Expense,-98,-94,-93,-93
5055,43760,101,520521,Environmental Services Fund,DPW ‐ Environmental Services,Health Insurance Expense,"-15,175","-19,566","-21,530","-21,060"
5055,43760,764,520521,Environmental Services Fund,DPW ‐ Environmental Services,Health Insurance Expense,"-16,778","-20,163","-19,583","-22,292"
5055,43760,797,520521,Environmental Services Fund,DPW ‐ Environmental Services,Health Insurance Expense,"-15,337","-14,960","-14,638","-14,638"
5055,43760,101,520522,Environmental Services Fund,DPW ‐ Environmental Services,Social Security Expense,"-3,485","-4,623","-6,597","-6,598"
5055,43760,764,520522,Environmental Services Fund,DPW ‐ Environmental Services,Social Security Expense,"-3,710","-4,311","-4,865","-5,162"
5055,43760,797,520522,Environmental Services Fund,DPW ‐ Environmental Services,Social Security Expense,"-3,862","-3,887","-4,087","-4,087"
5055,43760,101,520523,Environmental Services Fund,DPW ‐ Environmental Services,Medicare Expense,-815,"-1,081","-1,560","-1,537"
5055,43760,764,520523,Environmental Services Fund,DPW ‐ Environmental Services,Medicare Expense,-868,"-1,008","-1,138","-1,207"
5055,43760,797,520523,Environmental Services Fund,DPW ‐ Environmental Services,Medicare Expense,-903,-909,-956,-956
5055,43760,101,520527,Environmental Services Fund,DPW ‐ Environmental Services,IMRF Contributions,"-5,739","-5,006","-8,006","-7,446"
5055,43760,764,520527,Environmental Services Fund,DPW ‐ Environmental Services,IMRF Contributions,"-6,317","-4,808","-6,913","-6,944"
5055,43760,797,520527,Environmental Services Fund,DPW ‐ Environmental Services,IMRF Contributions,"-6,483","-4,293","-6,566","-6,566"
5055,41300,101,444453,Environmental Services Fund,DPW ‐ Environmental Services,Change in NPO,-515,"-24,389",‐,‐
5055,43760,101,520528,Environmental Services Fund,DPW ‐ Environmental Services,S125 Admin. Expenses,"-4,370","1,884",‐,‐
5055,41300,101,520900,Environmental Services Fund,DPW ‐ Environmental Services,Change in NPO,‐,‐,‐,‐
5055,43760,101,530650,Environmental Services Fund,DPW ‐ Environmental Services,Conferences Training,-923,-468,"-4,685","-1,585"
5055,43760,796,530650,Environmental Services Fund,DPW ‐ Environmental Services,Conferences Training,‐,‐,‐,‐
5055,43760,797,530650,Environmental Services Fund,DPW ‐ Environmental Services,Conferences Training,-75,-489,-600,-600
5055,43760,101,530660,Environmental Services Fund,DPW ‐ Environmental Services,General Contractuals,"-3,023,805","-2,945,468","-3,315,000","-3,315,000"
5055,43760,764,530660,Environmental Services Fund,DPW ‐ Environmental Services,General Contractuals,"-207,281","-212,463","-219,000","-195,000"
5055,43760,101,530667,Environmental Services Fund,DPW ‐ Environmental Services,External Support,-163,-573,"-1,240","-1,240"
5055,43760,796,530667,Environmental Services Fund,DPW ‐ Environmental Services,External Support,-715,‐,‐,‐
5055,43760,101,550601,Environmental Services Fund,DPW ‐ Environmental Services,Printing,-108,-100,-600,-600
5055,43760,796,550601,Environmental Services Fund,DPW ‐ Environmental Services,Printing,-45,‐,‐,‐
5055,43760,797,550601,Environmental Services Fund,DPW ‐ Environmental Services,Printing,‐,‐,‐,‐
5055,43760,101,550602,Environmental Services Fund,DPW ‐ Environmental Services,Membership Dues,-562,-874,"-1,015","-1,145"
5055,43760,796,550602,Environmental Services Fund,DPW ‐ Environmental Services,Membership Dues,-275,-275,-275,-285
5055,43760,797,550602,Environmental Services Fund,DPW ‐ Environmental Services,Membership Dues,-462,-223,-225,-225
5055,43760,101,550603,Environmental Services Fund,DPW ‐ Environmental Services,Postage,-190,-100,-200,-300
5055,43760,797,550603,Environmental Services Fund,DPW ‐ Environmental Services,Postage,‐,‐,‐,‐
5055,43760,101,560620,Environmental Services Fund,DPW ‐ Environmental Services,Office Supplies,‐,‐,‐,‐
5055,43760,796,560620,Environmental Services Fund,DPW ‐ Environmental Services,Office Supplies,‐,‐,‐,‐
5055,43760,797,560620,Environmental Services Fund,DPW ‐ Environmental Services,Office Supplies,‐,‐,‐,‐
5055,43760,797,560625,Environmental Services Fund,DPW ‐ Environmental Services,Clothing,-178,-200,-200,-200
5055,43760,101,560631,Environmental Services Fund,DPW ‐ Environmental Services,Operational Supplies,"-1,659","-4,558","-5,000","-5,000"
5055,43760,764,560631,Environmental Services Fund,DPW ‐ Environmental Services,Operational Supplies,"-1,000","-5,121",‐,‐
5055,43760,795,560631,Environmental Services Fund,DPW ‐ Environmental Services,Operational Supplies,‐,‐,‐,‐
5055,43760,796,560631,Environmental Services Fund,DPW ‐ Environmental Services,Operational Supplies,"-2,975",‐,"-5,000","-5,000"
5055,43760,797,560631,Environmental Services Fund,DPW ‐ Environmental Services,Operational Supplies,‐,-3,‐,‐
5055,43760,796,570667,Environmental Services Fund,DPW ‐ Environmental Services,Grant Expenses,‐,,‐,‐
5055,43760,101,580599,Environmental Services Fund,DPW ‐ Environmental Services,Legal Settlements ‐ General,‐,,‐,‐
5055,43760,101,580700,Environmental Services Fund,DPW ‐ Environmental Services,Bad Debt Expense,‐,,‐,‐
5055,43760,101,580899,Environmental Services Fund,DPW ‐ Environmental Services,Depreciation Expense,‐,,‐,‐
5055,43760,101,591801,Environmental Services Fund,DPW ‐ Environmental Services,Transfer To General Fund,‐,,‐,‐
5055,43760,101,591890,Environmental Services Fund,DPW ‐ Environmental Services,Transfer To Other Funds,"-434,000","-437,000","-437,000","-507,000"
5060,43770,101,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,"-319,146","-270,965","-259,081","-158,003"
5060,43770,783,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,"-14,584","-14,464","-20,246","-19,052"
5060,43770,784,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,"-35,418","-35,127","-49,169","-46,720"
5060,43770,785,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,‐,‐,‐,‐
5060,43770,786,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,"-47,192","-75,278","-37,600","-35,383"
5060,43770,787,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,"-60,418","-59,923","-83,877","-78,931"
5060,43770,788,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,"-70,836","-70,255","-98,339","-92,540"
5060,43770,793,510501,Parking Fund,DCS ‐ Parking Services,Regular Salaries,"-211,463","-157,394","-111,990","-93,624"
5060,43770,101,510503,Parking Fund,DCS ‐ Parking Services,Overtime,"-2,236",-319,‐,‐
5060,43770,783,510503,Parking Fund,DCS ‐ Parking Services,Overtime,-56,-35,‐,‐
5060,43770,784,510503,Parking Fund,DCS ‐ Parking Services,Overtime,-137,-84,‐,‐
5060,43770,785,510503,Parking Fund,DCS ‐ Parking Services,Overtime,‐,‐,‐,‐
5060,43770,786,510503,Parking Fund,DCS ‐ Parking Services,Overtime,-236,"-2,355","-6,000","-3,000"
5060,43770,787,510503,Parking Fund,DCS ‐ Parking Services,Overtime,-233,-144,‐,‐
5060,43770,788,510503,Parking Fund,DCS ‐ Parking Services,Overtime,-273,-168,‐,‐
5060,43770,793,510503,Parking Fund,DCS ‐ Parking Services,Overtime,"-1,006","-3,312","-7,500","-3,000"
5060,43770,101,510506,Parking Fund,DCS ‐ Parking Services,"Equip Allow (Auto,Phone,Tools)",-713,-467,‐,‐
5060,43770,101,510509,Parking Fund,DCS ‐ Parking Services,Comp Time Payout,-491,-291,‐,‐
5060,43770,793,510509,Parking Fund,DCS ‐ Parking Services,Comp Time Payout,-598,"-1,077",‐,‐
5060,43770,101,510515,Parking Fund,DCS ‐ Parking Services,Comp Time,"-1,076",,‐,‐
5060,43770,793,510515,Parking Fund,DCS ‐ Parking Services,Comp Time,"-1,772",,‐,‐
5060,43770,101,510519,Parking Fund,DCS ‐ Parking Services,Vacation Time Payout,"-4,478","-3,084",‐,‐
5060,43770,793,510519,Parking Fund,DCS ‐ Parking Services,Vacation Time Payout,-739,"-8,720",‐,‐
5060,43770,101,510520,Parking Fund,DCS ‐ Parking Services,Sick Time Payout,‐,,‐,‐
5060,43770,101,520515,Parking Fund,DCS ‐ Parking Services,Health Insurance Opt Out,"-1,007",-171,‐,
5060,43770,101,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,-401,-286,-326,-263
5060,43770,783,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,-32,-25,-33,-33
5060,43770,784,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,-77,-61,-79,-79
5060,43770,785,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,‐,‐,‐,‐
5060,43770,786,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,-79,-89,-60,-60
5060,43770,787,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,-131,-104,-135,-135
5060,43770,788,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,-154,-122,-158,-158
5060,43770,793,520520,Parking Fund,DCS ‐ Parking Services,Life Insurance Expense,-500,-276,-279,-233
5060,43770,101,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,"-55,337","-41,153","-56,223","-26,995"
5060,43770,783,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,"-2,672","-2,569","-3,711","-3,685"
5060,43770,784,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,"-6,490","-6,239","-9,013","-8,949"
5060,43770,785,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,‐,‐,‐,
5060,43770,786,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,"-8,824","-13,493","-6,893","-6,844"
5060,43770,787,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,"-11,071","-10,643","-15,376","-15,267"
5060,43770,788,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,"-12,979","-12,478","-18,027","-17,899"
5060,43770,793,520521,Parking Fund,DCS ‐ Parking Services,Health Insurance Expense,"-63,763","-41,609","-17,069","-12,801"
5060,43770,101,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,"-19,117","-16,106","-21,347","-15,016"
5060,43770,783,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,-872,-863,"-1,255","-1,181"
5060,43770,784,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,"-2,118","-2,097","-3,048","-2,869"
5060,43770,785,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,‐,‐,‐,‐
5060,43770,786,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,"-2,753","-4,555","-3,075","-2,938"
5060,43770,787,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,"-3,612","-3,578","-5,200","-4,894"
5060,43770,788,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,"-4,235","-4,736","-6,097","-5,737"
5060,43770,793,520522,Parking Fund,DCS ‐ Parking Services,Social Security Expense,"-12,045","-9,212","-7,873","-6,735"
5060,43770,101,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,"-4,527","-3,822","-5,127","-3,646"
5060,43770,783,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,-204,-202,-294,-276
5060,43770,784,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,-495,-490,-713,-671
5060,43770,785,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,‐,‐,‐,‐
5060,43770,786,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,-644,"-1,065",-719,-687
5060,43770,787,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,-845,-837,"-1,216","-1,144"
5060,43770,788,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,-990,"-1,108","-1,426","-1,342"
5060,43770,793,520523,Parking Fund,DCS ‐ Parking Services,Medicare Expense,"-2,817","-2,154","-1,841","-1,575"
5060,43770,101,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,"-32,586","-18,251","-29,643","-20,972"
5060,43770,783,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,"-1,317",-939,"-1,784","-1,589"
5060,43770,784,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,"-3,197","-2,282","-4,332","-3,859"
5060,43770,785,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,‐,‐,‐,‐
5060,43770,786,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,"-4,420","-5,049","-4,370","-3,952"
5060,43770,787,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,"-5,454","-3,892","-7,390","-6,583"
5060,43770,788,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,"-6,394","-5,128","-8,664","-7,718"
5060,43770,793,520527,Parking Fund,DCS ‐ Parking Services,IMRF Contributions,"-19,929","-10,484","-11,188","-9,059"
5060,43770,101,520528,Parking Fund,DCS ‐ Parking Services,S125 Admin. Expenses,‐,‐,‐,‐
5060,43770,101,520900,Parking Fund,DCS ‐ Parking Services,Change in NPO,"-16,257","59,496",‐,‐
5060,43770,101,530650,Parking Fund,DCS ‐ Parking Services,Conferences Training,"-2,345",-105,"-6,000",‐
5060,43770,793,530650,Parking Fund,DCS ‐ Parking Services,Conferences Training,-851,‐,‐,‐
5060,43770,101,530658,Parking Fund,DCS ‐ Parking Services,Temporary Services,"-14,532","-14,363","-10,000",‐
5060,43770,101,530660,Parking Fund,DCS ‐ Parking Services,General Contractuals,‐,‐,"-91,000","-91,000"
5060,43770,783,530660,Parking Fund,DCS ‐ Parking Services,General Contractuals,"-85,302","-123,411","-136,400","-135,771"
5060,43770,784,530660,Parking Fund,DCS ‐ Parking Services,General Contractuals,"-261,792","-212,599","-257,800","-262,419"
5060,43770,785,530660,Parking Fund,DCS ‐ Parking Services,General Contractuals,‐,‐,"-83,500","-50,000"
5060,43770,786,530660,Parking Fund,DCS ‐ Parking Services,General Contractuals,"-126,230","-337,204","-142,700","-142,400"
5060,43770,787,530660,Parking Fund,DCS ‐ Parking Services,General Contractuals,"-63,477","-84,867","-160,000","-162,500"
5060,43770,788,530660,Parking Fund,DCS ‐ Parking Services,General Contractuals,"-607,254","-514,849","-582,900","-584,535"
5060,43770,101,530667,Parking Fund,DCS ‐ Parking Services,External Support,"-19,204","-50,000","-30,000","-30,000"
5060,43770,788,530667,Parking Fund,DCS ‐ Parking Services,External Support,‐,‐,‐,‐
5060,43770,101,530675,Parking Fund,DCS ‐ Parking Services,Bank Charges,‐,"-5,280",‐,‐
5060,43770,784,530675,Parking Fund,DCS ‐ Parking Services,Bank Charges,"-14,752","-15,382","-15,000","-15,000"
5060,43770,786,530675,Parking Fund,DCS ‐ Parking Services,Bank Charges,"-21,994","-40,561","-25,000","-40,000"
5060,43770,788,530675,Parking Fund,DCS ‐ Parking Services,Bank Charges,"-48,768","-30,593","-55,000","-35,000"
5060,41300,169,530804,Parking Fund,DCS ‐ Parking Services,Bond Paying Agent Fees,‐,‐,‐,‐
5060,43770,101,540657,Parking Fund,DCS ‐ Parking Services,Property Taxes on Leased Lots,‐,‐,‐,‐
5060,43770,787,540657,Parking Fund,DCS ‐ Parking Services,Property Taxes on Leased Lots,"-61,207","-62,578","-75,000","-67,000"
5060,43770,783,540674,Parking Fund,DCS ‐ Parking Services,Property Repair,"-6,243",-377,"-10,000",‐
5060,43770,784,540674,Parking Fund,DCS ‐ Parking Services,Property Repair,"-13,816","-16,139","-20,000","-20,000"
5060,43770,785,540674,Parking Fund,DCS ‐ Parking Services,Property Repair,‐,"-7,645","-10,000","-10,000"
5060,43770,786,540674,Parking Fund,DCS ‐ Parking Services,Property Repair,-465,-892,"-20,000","-20,000"
5060,43700,787,540674,Parking Fund,DCS ‐ Parking Services,Property Repair,‐,‐,‐,‐
5060,43770,787,540674,Parking Fund,DCS ‐ Parking Services,Property Repair,"-22,400",‐,"-25,000","-25,000"
5060,43770,788,540674,Parking Fund,DCS ‐ Parking Services,Property Repair,"-24,936","-26,916","-27,000","-27,000"
5060,43770,783,540691,Parking Fund,DCS ‐ Parking Services,Water Charges,-10,‐,,
5060,43770,784,540691,Parking Fund,DCS ‐ Parking Services,Water Charges,-558,-303,"-1,000",-600
5060,43770,788,540691,Parking Fund,DCS ‐ Parking Services,Water Charges,"-2,155","-1,026","-4,000","-1,100"
5060,43770,783,540692,Parking Fund,DCS ‐ Parking Services,Electricity,"-7,280","-6,942","-10,000","-7,000"
5060,43770,784,540692,Parking Fund,DCS ‐ Parking Services,Electricity,"-20,857","-23,380","-30,000","-24,000"
5060,43770,787,540692,Parking Fund,DCS ‐ Parking Services,Electricity,"-1,748","-1,348","-2,000","-1,400"
5060,43770,788,540692,Parking Fund,DCS ‐ Parking Services,Electricity,"-38,871","-43,812","-48,000","-44,000"
5060,43770,788,540693,Parking Fund,DCS ‐ Parking Services,Natural Gas,"-2,004","-2,992","-4,500","-3,500"
5060,43770,787,540707,Parking Fund,DCS ‐ Parking Services,Lot Rental Reimbursement,"-29,019","-21,382","-58,000","-58,000"
5060,43770,793,550601,Parking Fund,DCS ‐ Parking Services,Printing,"-32,779","-77,815","-65,000","-70,000"
5060,43770,101,550602,Parking Fund,DCS ‐ Parking Services,Membership Dues,-665,-265,"-1,500",‐
5060,43770,101,550603,Parking Fund,DCS ‐ Parking Services,Postage,‐,‐,,‐
5060,43770,793,550603,Parking Fund,DCS ‐ Parking Services,Postage,"-19,064","-12,780","-15,000","-15,000"
5060,43770,784,550632,Parking Fund,DCS ‐ Parking Services,Laundry Service,-182,-106,-200,‐
5060,43770,786,550632,Parking Fund,DCS ‐ Parking Services,Laundry Service,-600,‐,-600,‐
5060,43770,788,550632,Parking Fund,DCS ‐ Parking Services,Laundry Service,-500,-80,-500,-500
5060,43770,101,550652,Parking Fund,DCS ‐ Parking Services,Legal Postings and Doc. Fees,-497,-70,"-1,000",-500
5060,43770,785,550656,Parking Fund,DCS ‐ Parking Services,Miscellaneous Expense,‐,‐,‐,‐
5060,43770,101,550663,Parking Fund,DCS ‐ Parking Services,Software License Updates,"-15,321","-17,846",‐,‐
5060,43770,101,550671,Parking Fund,DCS ‐ Parking Services,Office Machine Service,‐,‐,‐,‐
5060,43770,101,560620,Parking Fund,DCS ‐ Parking Services,Office Supplies,"-1,106","-1,843","-2,500",-500
5060,43770,793,560620,Parking Fund,DCS ‐ Parking Services,Office Supplies,"-4,792",‐,"-5,000",-500
5060,43770,783,560623,Parking Fund,DCS ‐ Parking Services,Cleaning Supplies,-365,-42,-500,‐
5060,43770,784,560623,Parking Fund,DCS ‐ Parking Services,Cleaning Supplies,"-1,405",‐,"-2,500",‐
5060,43770,786,560623,Parking Fund,DCS ‐ Parking Services,Cleaning Supplies,‐,‐,‐,‐
5060,43770,788,560623,Parking Fund,DCS ‐ Parking Services,Cleaning Supplies,"-3,299","-3,875","-5,000","-5,000"
5060,43770,784,560625,Parking Fund,DCS ‐ Parking Services,Clothing,-328,-63,-600,‐
5060,43770,786,560625,Parking Fund,DCS ‐ Parking Services,Clothing,-371,,"-1,200",‐
5060,43770,788,560625,Parking Fund,DCS ‐ Parking Services,Clothing,-426,,"-1,000",‐
5060,43770,101,560631,Parking Fund,DCS ‐ Parking Services,Operational Supplies,"-1,860","-1,238","-2,500","-1,500"
5060,43770,786,560631,Parking Fund,DCS ‐ Parking Services,Operational Supplies,"-9,114","-6,084","-10,000","-6,500"
5060,43770,788,560631,Parking Fund,DCS ‐ Parking Services,Operational Supplies,"-39,284","-11,057","-40,000","-12,000"
5060,43770,793,560631,Parking Fund,DCS ‐ Parking Services,Operational Supplies,‐,‐,‐,‐
5060,43770,783,560634,Parking Fund,DCS ‐ Parking Services,Sign Replacement,-103,‐,"-1,000",‐
5060,43770,784,560634,Parking Fund,DCS ‐ Parking Services,Sign Replacement,-178,‐,"-2,000",‐
5060,43770,786,560634,Parking Fund,DCS ‐ Parking Services,Sign Replacement,"-12,482","-2,309","-10,000",‐
5060,43770,787,560634,Parking Fund,DCS ‐ Parking Services,Sign Replacement,"-3,785","-1,515","-10,000",‐
5060,43770,788,560634,Parking Fund,DCS ‐ Parking Services,Sign Replacement,"-4,311",‐,"-5,000","-1,000"
5060,43770,786,560637,Parking Fund,DCS ‐ Parking Services,Vehicle Equipment Parts,‐,‐,‐,‐
5060,43770,788,560637,Parking Fund,DCS ‐ Parking Services,Vehicle Equipment Parts,‐,‐,‐,‐
5060,43770,783,570705,Parking Fund,DCS ‐ Parking Services,Building Improvements,‐,"-18,450","-76,500","-75,000"
5060,43770,784,570705,Parking Fund,DCS ‐ Parking Services,Building Improvements,"-280,294","-245,514",‐,‐
5060,43770,785,570705,Parking Fund,DCS ‐ Parking Services,Building Improvements,‐,‐,‐,‐
5060,43770,786,570705,Parking Fund,DCS ‐ Parking Services,Building Improvements,‐,‐,‐,‐
5060,43770,787,570705,Parking Fund,DCS ‐ Parking Services,Building Improvements,‐,‐,‐,‐
5060,43770,788,570705,Parking Fund,DCS ‐ Parking Services,Building Improvements,"-466,792",‐,"-400,000",‐
5060,41300,793,570707,Parking Fund,DCS ‐ Parking Services,Capital Improvements,‐,‐,‐,‐
5060,43770,783,570707,Parking Fund,DCS ‐ Parking Services,Capital Improvements,‐,‐,"-283,556","-10,000"
5060,43770,784,570707,Parking Fund,DCS ‐ Parking Services,Capital Improvements,"-11,059",‐,"-283,556",‐
5060,43770,785,570707,Parking Fund,DCS ‐ Parking Services,Capital Improvements,‐,"-38,000",‐,‐
5060,43770,786,570707,Parking Fund,DCS ‐ Parking Services,Capital Improvements,"-290,788","-329,539","-450,000","-200,000"
5060,43770,787,570707,Parking Fund,DCS ‐ Parking Services,Capital Improvements,"-135,093","-330,196","-580,000","-125,000"
5060,43770,788,570707,Parking Fund,DCS ‐ Parking Services,Capital Improvements,‐,‐,"-283,556",‐
5060,43770,783,570710,Parking Fund,DCS ‐ Parking Services,Equipment,-190,‐,‐,‐
5060,43770,784,570710,Parking Fund,DCS ‐ Parking Services,Equipment,"-2,712",‐,‐,‐
5060,43770,786,570710,Parking Fund,DCS ‐ Parking Services,Equipment,-530,‐,"-1,000",‐
5060,43770,787,570710,Parking Fund,DCS ‐ Parking Services,Equipment,"-2,618",‐,‐,‐
5060,43770,788,570710,Parking Fund,DCS ‐ Parking Services,Equipment,"-10,597","-4,000","-5,000",‐
5060,43770,101,570720,Parking Fund,DCS ‐ Parking Services,Computer Equipment,‐,"-11,463",‐,‐
5060,43770,783,570720,Parking Fund,DCS ‐ Parking Services,Computer Equipment,‐,‐,‐,‐
5060,43770,783,570750,Parking Fund,DCS ‐ Parking Services,Vehicles,‐,‐,‐,‐
5060,43770,784,570750,Parking Fund,DCS ‐ Parking Services,Vehicles,‐,240,‐,‐
5060,43770,786,570750,Parking Fund,DCS ‐ Parking Services,Vehicles,‐,‐,"-32,000",‐
5060,43770,787,570750,Parking Fund,DCS ‐ Parking Services,Vehicles,‐,‐,‐,‐
5060,43770,788,570750,Parking Fund,DCS ‐ Parking Services,Vehicles,‐,‐,‐,‐
5060,41300,101,580898,Parking Fund,DCS ‐ Parking Services,Amortization,"31,069","31,075",‐,‐
5060,41300,101,580899,Parking Fund,DCS ‐ Parking Services,Depreciation Expense,"-1,559,101","-1,530,044",‐,‐
5060,41300,101,580999,Parking Fund,DCS ‐ Parking Services,Less Fixed Assets Capitalized,"838,340","141,038",‐,‐
5060,0,0,174590,Parking Fund,DCS ‐ Parking Services,Gain (Loss) on Disposal of Capital Assets,"-108,725",‐,‐,‐
5060,41300,157,581802,Parking Fund,DCS ‐ Parking Services,2010C Bond Interest Expense,"-138,196","-94,904","-57,550","-27,149"
5060,41300,157,581801,Parking Fund,DCS ‐ Parking Services,2010C Bond Principal Payment,‐,‐,"-760,025","-215,635"
5060,41300,146,581802,Parking Fund,DCS ‐ Parking Services,2016B Bond Interest Expense,"-158,661","-135,488","-132,955","-129,055"
5060,41300,146,581801,Parking Fund,DCS ‐ Parking Services,2016B Bond Principal Payment,‐,‐,"-195,000","-195,000"
5060,41300,140,581802,Parking Fund,DCS ‐ Parking Services,2016E Bond Interest Expense,"-357,081","-344,731","-334,231","-321,181"
5060,41300,140,581801,Parking Fund,DCS ‐ Parking Services,2016E Bond Principal Payment,,,"-435,000","-445,000"
5060,41300,138,581802,Parking Fund,DCS ‐ Parking Services,2018A Bond Interest Expense,‐,‐,"-207,868","-184,108"
5060,41300,138,581801,Parking Fund,DCS ‐ Parking Services,2018A Bond Principal Payment,‐,‐,"-880,000","-895,000"
5060,41300,141,581802,Parking Fund,DCS ‐ Parking Services,2020A Bond Interest Payment,‐,‐,‐,"-12,537"
5060,41300,141,581801,Parking Fund,DCS ‐ Parking Services,2020A Bond Principal Payment,‐,‐,‐,‐
5060,41300,101,591826,Parking Fund,DCS ‐ Parking Services,Transfer To Sir Fund,"-1,000,000","-1,000,000","-300,000","-300,000"
5060,41300,101,591801,Parking Fund,DCS ‐ Parking Services,Transfer To General Fund,‐,"-40,000",‐,
5040,41300,101,510501,Water Fund,Water/Sewer,Regular Salaries,"-99,806","-94,412","-104,735","-197,333"
5040,43730,101,510501,Water Fund,Water/Sewer,Regular Salaries,"-68,613","-40,989","-130,248","-182,226"
5040,43730,776,510501,Water Fund,Water/Sewer,Regular Salaries,"-167,186","-154,109","-214,388","-220,274"
5040,43730,777,510501,Water Fund,Water/Sewer,Regular Salaries,"-145,524","-152,911","-262,485","-248,155"
5040,43730,781,510501,Water Fund,Water/Sewer,Regular Salaries,‐,‐,‐,‐
5040,43750,101,510501,Water Fund,Water/Sewer,Regular Salaries,"-65,911","-39,543","-97,061","-94,693"
5040,43750,781,510501,Water Fund,Water/Sewer,Regular Salaries,"-289,086","-334,691","-264,611","-248,155"
5040,41300,101,510503,Water Fund,Water/Sewer,Overtime,-87,-877,‐,‐
5040,43730,101,510503,Water Fund,Water/Sewer,Overtime,-131,‐,‐,‐
5040,43730,776,510503,Water Fund,Water/Sewer,Overtime,"-11,898","-13,842","-10,000","-10,000"
