Fund ID,Department ID,Program ID,Account ID,Fund,Department,Description,Function,Actuals 2013,Actuals 2014,Actuals 2015,Actuals 2016,Actuals 2017,Actuals 2018,Actuals 2019,Actuals 2020,Actuals 2021,Estimates 2022,Estimates 2023,Department Description,Fund Description
3095,43700,101,510501,Capital Improvement Fund,DPW ‐ Capital Projects,Regular Salaries,Infrastructure and Public Works,4155,1471,0,0,2068,0,0,0,0,0,0,The Engineering division's responsibilities include; designing and managing the capital improvement program; collaborating with private developers for public utility and street improvements; and managing projects with consulting firms. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43700,721,520527,Capital Improvement Fund,DPW ‐ Capital Projects,IMRF Contributions,Infrastructure and Public Works,0,0,0,7325,293,0,0,0,0,0,0,The Engineering division's responsibilities include; designing and managing the capital improvement program; collaborating with private developers for public utility and street improvements; and managing projects with consulting firms. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43700,721,510501,Capital Improvement Fund,DPW ‐ Capital Projects,Regular Salaries,Infrastructure and Public Works,728,0,0,51694,71765,0,0,0,0,0,0,The Engineering division's responsibilities include; designing and managing the capital improvement program; collaborating with private developers for public utility and street improvements; and managing projects with consulting firms. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43700,721,520521,Capital Improvement Fund,DPW ‐ Capital Projects,Health Insurance Expense,Infrastructure and Public Works,0,0,0,0,5249,0,0,0,0,0,0,The Engineering division's responsibilities include; designing and managing the capital improvement program; collaborating with private developers for public utility and street improvements; and managing projects with consulting firms. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43700,721,520520,Capital Improvement Fund,DPW ‐ Capital Projects,Life Insurance Expense,Infrastructure and Public Works,0,0,0,0,65,0,0,0,0,0,0,The Engineering division's responsibilities include; designing and managing the capital improvement program; collaborating with private developers for public utility and street improvements; and managing projects with consulting firms. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43700,721,520523,Capital Improvement Fund,DPW ‐ Capital Projects,Medicare Expense,Infrastructure and Public Works,0,0,0,723,29,0,0,0,0,0,0,The Engineering division's responsibilities include; designing and managing the capital improvement program; collaborating with private developers for public utility and street improvements; and managing projects with consulting firms. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43700,721,520522,Capital Improvement Fund,DPW ‐ Capital Projects,Social Security Expense,Infrastructure and Public Works,0,0,0,3090,122,0,0,0,0,0,0,The Engineering division's responsibilities include; designing and managing the capital improvement program; collaborating with private developers for public utility and street improvements; and managing projects with consulting firms. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43710,101,510501,Capital Improvement Fund,DPW ‐ Capital Projects,Regular Salaries,Infrastructure and Public Works,0,0,0,0,0,0,0,22278,34016,38000,34408,The Administration division's responsibilities include managing the customer service call center and processing block party applications. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43710,101,520522,Capital Improvement Fund,DPW ‐ Capital Projects,Social Security Expense,Infrastructure and Public Works,0,0,0,0,0,0,0,1305,1995,2077,2133,The Administration division's responsibilities include managing the customer service call center and processing block party applications. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43710,101,520527,Capital Improvement Fund,DPW ‐ Capital Projects,IMRF Contributions,Infrastructure and Public Works,0,0,0,0,0,0,0,1853,2837,2100,939,The Administration division's responsibilities include managing the customer service call center and processing block party applications. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43710,101,520520,Capital Improvement Fund,DPW ‐ Capital Projects,Life Insurance Expense,Infrastructure and Public Works,0,0,0,0,0,0,0,15,23,25,23,The Administration division's responsibilities include managing the customer service call center and processing block party applications. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43710,101,520521,Capital Improvement Fund,DPW ‐ Capital Projects,Health Insurance Expense,Infrastructure and Public Works,0,0,0,0,0,0,0,3162,4801,5200,5510,The Administration division's responsibilities include managing the customer service call center and processing block party applications. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43710,101,520523,Capital Improvement Fund,DPW ‐ Capital Projects,Medicare Expense,Infrastructure and Public Works,0,0,0,0,0,0,0,305,466,520,499,The Administration division's responsibilities include managing the customer service call center and processing block party applications. The division is part of the Department of Public Works.,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43750,781,570706,Capital Improvement Fund,DPW - Capital Projects,Project Engineering,Infrastructure and Public Works,0,0,0,284,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43750,781,570707,Capital Improvement Fund,DPW ‐ Capital Projects,Capital Improvements,Infrastructure and Public Works,7500,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550690,Capital Improvement Fund,DPW ‐ Capital Projects,Public Art,Urban Planning and Development,27975,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,510503,Capital Improvement Fund,DPW ‐ Capital Projects,Overtime,Infrastructure and Public Works,0,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550605,Capital Improvement Fund,DPW ‐ Capital Projects,Travel & Mileage Reimbursement,Infrastructure and Public Works,208,42,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550603,Capital Improvement Fund,DPW ‐ Capital Projects,Postage,Infrastructure and Public Works,0,160,93,1213,4805,3930,3576,1208,1478,4000,7000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550602,Capital Improvement Fund,DPW ‐ Capital Projects,Membership Dues,Infrastructure and Public Works,460,706,1680,595,1191,340,1302,275,398,570,2400,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550601,Capital Improvement Fund,DPW ‐ Capital Projects,Printing,Infrastructure and Public Works,3261,4101,4284,4468,1617,2696,4338,1393,0,2000,2000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,520527,Capital Improvement Fund,DPW ‐ Capital Projects,IMRF Contributions,Infrastructure and Public Works,21,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,520520,Capital Improvement Fund,DPW ‐ Capital Projects,Life Insurance Expense,Infrastructure and Public Works,0,48,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,520523,Capital Improvement Fund,DPW ‐ Capital Projects,Medicare Expense,Infrastructure and Public Works,0,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,520522,Capital Improvement Fund,DPW ‐ Capital Projects,Social Security Expense,Infrastructure and Public Works,90,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,591801,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To General Fund,Interfund Transfers,497000,500000,500004,500004,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,530667,Capital Improvement Fund,DPW ‐ Capital Projects,External Support,Infrastructure and Public Works,2850,56832,86237,50826,78658,141852,183714,132361,39333,213840,518900,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,591812,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To Capital Bldg Impr,Interfund Transfers,395000,1092000,2242344,500004,644000,567250,192000,0,0,1700000,2500000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570720,Capital Improvement Fund,DPW ‐ Capital Projects,Computer Equipment,Infrastructure and Public Works,0,0,0,2357,38,0,0,0,0,0,5850,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,510518,Capital Improvement Fund,DPW ‐ Capital Projects,Seasonal Employees,Infrastructure and Public Works,0,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,560634,Capital Improvement Fund,DPW ‐ Capital Projects,Sign Replacement,Infrastructure and Public Works,0,0,8211,0,0,0,4953,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,591832,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To Fleet Replacement,Interfund Transfers,295488,409225,665004,1000008,1000000,1253903,750000,320000,200000,1450000,2300000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570972,Capital Improvement Fund,DPW ‐ Capital Projects,Viaducts,Infrastructure and Public Works,1965,0,0,0,0,31071,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570974,Capital Improvement Fund,DPW ‐ Capital Projects,Microsurfacing,Infrastructure and Public Works,0,0,278010,301332,262877,251575,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,520521,Capital Improvement Fund,DPW ‐ Capital Projects,Health Insurance Expense,Infrastructure and Public Works,0,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,591829,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To Equip Repl,Interfund Transfers,150000,1689242,4,1050000,1100000,743057,0,1500000,620000,1250000,400000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570955,Capital Improvement Fund,DPW ‐ Capital Projects,Traffic Calming Improvements,Infrastructure and Public Works,0,10863,17188,30220,9787,13004,14190,20038,6403,318065,563000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570954,Capital Improvement Fund,DPW ‐ Capital Projects,Street Lighting Improvements,Infrastructure and Public Works,0,0,21951,709665,130435,30155,44448,15390,0,200000,300000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570957,Capital Improvement Fund,DPW ‐ Capital Projects,Tree Replacement,Infrastructure and Public Works,57950,147949,209609,234166,243104,143496,176747,58238,97012,270724,175000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570951,Capital Improvement Fund,DPW ‐ Capital Projects,Local Street Construction,Infrastructure and Public Works,1300,0,2689845,3083565,3701714,2641579,1645753,2146754,1056679,2941342,2330000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570953,Capital Improvement Fund,DPW ‐ Capital Projects,Sidewalk Improvements,Infrastructure and Public Works,0,850,72200,125162,170532,25409,24131,23557,40194,103996,25000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570959,Capital Improvement Fund,DPW ‐ Capital Projects,Streetscaping,Infrastructure and Public Works,36064,216242,151949,144311,1062086,625918,606199,364932,5532214,1910229,3575000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570958,Capital Improvement Fund,DPW ‐ Capital Projects,Street Furnishings,Infrastructure and Public Works,4392,0,1151,0,0,0,0,0,0,15000,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,591825,Capital Improvement Fund,DPW ‐ Capital Projects,Transfer To Debt Service Fund,Interfund Transfers,170880,90750,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,530805,Capital Improvement Fund,DPW ‐ Capital Projects,Bond Issuance Fees,Infrastructure and Public Works,0,0,221988,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,560631,Capital Improvement Fund,DPW ‐ Capital Projects,Operational Supplies,Infrastructure and Public Works,1177,2233,1077,1993,1375,402,1268,1779,1367,1500,2000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550663,Capital Improvement Fund,DPW ‐ Capital Projects,Software License Updates,Infrastructure and Public Works,6120,6715,18044,12491,9720,17813,21357,15194,11489,18286,17930,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570971,Capital Improvement Fund,DPW ‐ Capital Projects,Traffic Signal Management,Infrastructure and Public Works,0,0,32661,11687,24815,31055,194312,25000,20000,30000,85000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570977,Capital Improvement Fund,DPW - Capital Projects,Pavement Preservation Treatments,Infrastructure and Public Works,0,0,0,0,0,0,353883,441780,0,350000,450000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570964,Capital Improvement Fund,DPW ‐ Capital Projects,Alley Improvements,Infrastructure and Public Works,0,32848,2830981,2425513,2423289,2977363,1789707,38910,0,1157005,2185800,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,530650,Capital Improvement Fund,DPW ‐ Capital Projects,Conferences Training,Infrastructure and Public Works,3053,1099,3566,1437,8162,2767,3411,111,854,1000,5000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570967,Capital Improvement Fund,DPW ‐ Capital Projects,Bicycle Plan Improvements,Infrastructure and Public Works,0,0,22448,360261,171669,3636,0,0,0,0,235000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570706,Capital Improvement Fund,DPW ‐ Capital Projects,Project Engineering,Infrastructure and Public Works,49757,39429,265245,347216,1371473,867824,785749,1896882,160630,1228261,2775220,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570707,Capital Improvement Fund,DPW ‐ Capital Projects,Capital Improvements,Infrastructure and Public Works,0,0,0,76393,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,560625,Capital Improvement Fund,DPW ‐ Capital Projects,Clothing,Infrastructure and Public Works,906,599,1229,181,326,310,513,0,83,500,500,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,560620,Capital Improvement Fund,DPW ‐ Capital Projects,Office Supplies,Infrastructure and Public Works,1791,1102,2377,1617,1952,1722,1288,966,817,2000,2000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550673,Capital Improvement Fund,DPW ‐ Capital Projects,Repairs,Infrastructure and Public Works,0,0,0,0,140,0,0,0,0,0,250,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550671,Capital Improvement Fund,DPW ‐ Capital Projects,Office Machine Service,Infrastructure and Public Works,16373,14861,14861,11711,10281,10281,10281,9965,9965,9965,10000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570966,Capital Improvement Fund,DPW ‐ Capital Projects,Traffic Signals,Infrastructure and Public Works,0,0,0,0,0,0,0,0,0,0,29459,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570962,Capital Improvement Fund,DPW ‐ Capital Projects,Bicycle Racks,Infrastructure and Public Works,5410,0,4232,0,730,0,3478,0,0,5000,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,570963,Capital Improvement Fund,DPW ‐ Capital Projects,Landscape Improvements,Infrastructure and Public Works,0,0,0,71340,33474,42257,27642,0,0,50000,60000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,510501,Capital Improvement Fund,DPW ‐ Capital Projects,Regular Salaries,Infrastructure and Public Works,1450,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,101,550652,Capital Improvement Fund,DPW ‐ Capital Projects,Legal Postings and Doc. Fees,Infrastructure and Public Works,877,1638,2774,2502,1981,3654,1771,1928,1026,2500,3000,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,135,530650,Capital Improvement Fund,DPW ‐ Capital Projects,Conferences Training,Infrastructure and Public Works,0,1929,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,700,550690,Capital Improvement Fund,DPW ‐ Capital Projects,Public Art,Urban Planning and Development,316,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,721,550603,Capital Improvement Fund,DPW ‐ Capital Projects,Postage,Infrastructure and Public Works,18,0,23,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,721,550601,Capital Improvement Fund,DPW ‐ Capital Projects,Printing,Infrastructure and Public Works,133,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,721,530650,Capital Improvement Fund,DPW ‐ Capital Projects,Conferences Training,Infrastructure and Public Works,1211,0,0,0,0,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,721,570706,Capital Improvement Fund,DPW - Capital Projects,Project Engineering,Infrastructure and Public Works,0,0,0,137086,-137086,0,0,0,0,0,0,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,721,520527,Capital Improvement Fund,DPW ‐ Capital Projects,IMRF Contributions,Infrastructure and Public Works,47222,36869,23325,32370,50727,35662,26175,32367,25172,10700,14370,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,721,520521,Capital Improvement Fund,DPW ‐ Capital Projects,Health Insurance Expense,Infrastructure and Public Works,58169,39020,27802,4027,63673,60460,52418,40676,20524,18000,107607,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
3095,43780,721,520523,Capital Improvement Fund,DPW ‐ Capital Projects,Medicare Expense,Infrastructure and Public Works,4476,3317,2245,3123,4920,4954,5609,5114,2818,2737,7633,,"The Capital Improvement Fund generates revenue through a dedicated home rule sales tax, gasoline tax, a telecommunications tax, as well as grants and bond proceeds. The fund’s most notable expenses are the repair and replacement of local streets, alleys, and sidewalks."
